date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,Upper_Wick,Lower_Wick,Spread,Body_Length,Percent_Upper_Wick,Percent_Lower_Wick,Percent_Body_Length,Buying_Volume,Selling_Volume,Cumulative_Buying_Volume,Cumulative_Selling_Volume,CVD,UDVR,UDVR_EMA
2024-09-02,603003,4.76,4.64,4.9,4.64,101154.0,48139679.0,5.52,-1.49,-0.07,2.69,0.14000000000000057,0.0,0.2600000000000007,0.1200000000000001,0.5384615384615392,0.0,0.46153846153846073,27233.76923076927,73920.23076923074,27233.76923076927,73920.23076923074,-46686.461538461466,0.0,0.0
2024-09-03,603003,4.47,4.41,4.47,4.41,38065.0,16851066.0,1.29,-4.96,-0.23,1.01,0.0,0.0,0.05999999999999961,0.05999999999999961,0.0,0.0,1.0,0.0,38065.0,23602.600000000035,69139.53333333331,-45536.933333333276,0.0,0.0
2024-09-04,603003,4.19,4.19,4.24,4.19,74242.0,31114479.0,1.13,-4.99,-0.22,1.97,0.04999999999999982,0.0,0.04999999999999982,0.0,1.0,0.0,0.0,37121.0,37121.0,25405.053333333366,64870.39555555554,-39465.34222222217,0.0,0.0
2024-09-05,603003,3.98,4.27,4.37,3.98,152202.0,62648868.0,9.31,1.91,0.08,4.04,0.10000000000000053,0.0,0.3900000000000001,0.2899999999999996,0.2564102564102577,0.0,0.7435897435897423,132688.92307692298,19513.076923077024,39709.56929914531,58822.75307122507,-19113.183772079756,1.355232,0.180698
2024-09-06,603003,4.16,4.06,4.27,4.06,106494.0,44055838.0,4.92,-4.92,-0.21,2.83,0.10999999999999943,0.0,0.20999999999999996,0.10000000000000053,0.5238095238095212,0.0,0.47619047619047883,27891.285714285576,78602.71428571444,38133.798154497345,61460.08123315699,-23326.283078659646,0.695618,0.249354
2024-09-09,603003,4.11,4.07,4.16,4.04,46258.0,18922496.0,2.96,0.25,0.01,1.23,0.04999999999999982,0.03000000000000025,0.1200000000000001,0.040000000000000036,0.4166666666666648,0.25000000000000183,0.3333333333333333,15419.333333333332,30838.666666666664,35105.20284500881,57377.22595762495,-22272.023112616138,0.907034,0.337044
2024-09-10,603003,4.05,3.94,4.1,3.87,73033.0,28754289.0,5.65,-3.19,-0.13,1.94,0.04999999999999982,0.06999999999999984,0.22999999999999954,0.10999999999999988,0.21739130434782575,0.30434782608695643,0.4782608695652178,19052.08695652172,53980.91304347827,32964.78739321053,56924.384235738726,-23959.596842528197,0.680044,0.382778
2024-09-11,603003,3.9,4.14,4.14,3.89,99441.0,40718642.0,6.35,5.08,0.2,2.64,0.0,0.009999999999999787,0.24999999999999956,0.23999999999999977,0.0,0.03999999999999922,0.9600000000000007,97452.18000000004,1988.819999999961,41563.10640744913,49599.64233764022,-8036.535930191094,1.020789,0.467846
2024-09-12,603003,4.1,4.06,4.26,4.06,74134.0,30670087.0,4.83,-1.93,-0.08,1.97,0.16000000000000014,0.0,0.20000000000000018,0.040000000000000036,0.8,0.0,0.2,29653.600000000002,44480.40000000001,39975.172219789245,48917.07669262153,-8941.904472832284,0.814008,0.514001
2024-09-13,603003,4.02,3.87,4.05,3.86,88321.0,34602392.0,4.68,-4.68,-0.19,2.35,0.03000000000000025,0.010000000000000231,0.18999999999999995,0.14999999999999947,0.15789473684210661,0.05263157894736965,0.7894736842105238,9296.947368421168,79024.05263157884,35884.742239606836,52931.34015114917,-17046.597911542332,0.655752,0.532901
2024-09-18,603003,3.82,3.69,3.84,3.68,66359.0,24664609.0,4.13,-4.65,-0.18,1.76,0.020000000000000018,0.009999999999999787,0.1599999999999997,0.1299999999999999,0.12500000000000036,0.062499999999998786,0.8125000000000009,6221.156249999972,60137.84375000003,31929.597440992588,53892.20729766262,-21962.609856670035,0.572174,0.538137
2024-09-19,603003,3.69,3.86,3.87,3.69,64549.0,24634037.0,4.88,4.61,0.17,1.72,0.010000000000000231,0.0,0.18000000000000016,0.16999999999999993,0.05555555555555679,0.0,0.9444444444444432,62755.972222222175,1793.0277777778176,36039.78074515653,46945.65002834465,-10905.86928318812,0.696152,0.559206
2024-09-20,603003,3.87,3.94,4.05,3.84,61453.0,24416298.0,5.44,2.07,0.08,1.63,0.10999999999999988,0.03000000000000025,0.20999999999999996,0.06999999999999984,0.5238095238095233,0.14285714285714407,0.33333333333333265,40968.66666666664,20484.333333333358,36696.96553469122,43417.474469009816,-6720.508934318597,0.814183,0.593203
2024-09-23,603003,3.96,4.03,4.07,3.91,35478.0,14236796.0,4.06,2.28,0.09,0.94,0.040000000000000036,0.04999999999999982,0.16000000000000014,0.07000000000000028,0.25,0.3124999999999986,0.4375000000000014,25499.812500000022,9978.187499999976,35204.0117967324,38958.90287314184,-3754.89107640944,0.882325,0.631753
2024-09-24,603003,4.0,4.13,4.2,4.0,54549.0,22475361.0,4.96,2.48,0.1,1.45,0.07000000000000028,0.0,0.20000000000000018,0.1299999999999999,0.3500000000000011,0.0,0.6499999999999989,45002.924999999974,9546.07500000003,36510.53355716808,35037.192490056266,1473.3410671118108,0.987097,0.679132
2024-09-25,603003,4.11,4.16,4.23,4.11,50943.0,21263113.0,2.91,0.73,0.03,1.35,0.07000000000000028,0.0,0.1200000000000001,0.04999999999999982,0.5833333333333351,0.0,0.4166666666666648,36084.62499999995,14858.375000000045,36453.74574954566,32346.683491382104,4107.062258163558,1.17052,0.74465
2024-09-26,603003,4.14,4.27,4.29,4.14,46804.0,19859382.0,3.61,2.64,0.11,1.24,0.020000000000000462,0.0,0.15000000000000036,0.1299999999999999,0.1333333333333361,0.0,0.8666666666666639,43683.73333333327,3120.2666666667315,37417.74409405068,28449.82791475339,8967.916179297288,1.497956,0.845091
2024-09-27,603003,4.26,4.31,4.35,4.23,55511.0,23877343.0,2.81,0.94,0.04,1.48,0.040000000000000036,0.02999999999999936,0.11999999999999922,0.04999999999999982,0.3333333333333358,0.2499999999999963,0.4166666666666679,39320.2916666667,16190.708333333301,37671.41710373282,26815.278637230713,10856.138466502107,1.261167,0.900568
2024-09-30,603003,4.4,4.52,4.52,4.14,184299.0,80553769.0,8.82,4.87,0.21,4.9,0.0,0.2600000000000007,0.3799999999999999,0.11999999999999922,0.0,0.6842105263157915,0.31578947368420857,121249.34210526299,63049.65789473703,48815.14043727018,31646.529204898223,17168.611232371957,2.316687,1.089384
2024-10-08,603003,4.75,4.5,4.75,4.4,239247.0,109060088.0,7.74,-0.44,-0.02,6.36,0.0,0.09999999999999964,0.34999999999999964,0.25,0.0,0.285714285714285,0.714285714285715,34178.14285714277,205068.85714285722,46863.540759919866,54769.50626329276,-7905.965503372892,1.206864,1.105048
2024-10-09,603003,4.44,4.28,4.57,4.28,152472.0,67240537.0,6.44,-4.89,-0.22,4.05,0.1299999999999999,0.0,0.29000000000000004,0.16000000000000014,0.4482758620689651,0.0,0.5517241379310349,34174.75862068962,118297.24137931038,45171.703141355836,63239.87094542844,-18068.167804072604,1.052365,1.098023
2024-10-10,603003,4.31,4.34,4.42,4.26,93047.0,40340230.0,3.74,1.4,0.06,2.47,0.08000000000000007,0.04999999999999982,0.16000000000000014,0.03000000000000025,0.5,0.3124999999999986,0.1875000000000014,55246.656250000065,37800.343749999935,46515.0302225084,59847.93398603797,-13332.903763529568,1.042061,1.090562
2024-10-11,603003,4.4,4.35,4.56,4.29,119291.0,53383941.0,6.22,0.23,0.01,3.17,0.15999999999999925,0.05999999999999961,0.2699999999999996,0.05000000000000071,0.5925925925925908,0.22222222222222113,0.18518518518518812,48600.03703703686,70690.96296296314,46793.0311311122,61293.67118296133,-14500.640051849128,1.401767,1.132056
2024-10-14,603003,4.36,4.5,4.53,4.33,83132.0,37023094.0,4.6,3.45,0.15,2.21,0.03000000000000025,0.03000000000000025,0.20000000000000018,0.13999999999999968,0.1500000000000011,0.1500000000000011,0.6999999999999977,70662.19999999991,12469.800000000092,49975.58698029723,54783.82169189983,-4808.234711602599,1.853518,1.228251
2024-10-15,603003,4.47,4.64,4.73,4.46,142093.0,66661586.0,6.0,3.11,0.14,3.78,0.09000000000000075,0.009999999999999787,0.27000000000000046,0.16999999999999993,0.33333333333333554,0.03703703703703618,0.6296296296296283,115779.4814814814,26313.518518518616,58749.43958045512,50987.78126878233,7761.658311672785,2.530255,1.401851
2024-10-16,603003,4.67,4.87,4.87,4.61,120019.0,57470469.0,5.6,4.96,0.23,3.19,0.0,0.05999999999999961,0.2599999999999998,0.20000000000000018,0.0,0.23076923076922945,0.7692307692307705,106170.65384615392,13848.346153846074,65072.26814921496,46035.856586790826,19036.41156242413,2.671862,1.571186
2024-10-17,603003,4.88,5.11,5.11,4.87,86348.0,43519410.0,4.93,4.93,0.24,2.29,0.0,0.009999999999999787,0.2400000000000002,0.23000000000000043,0.0,0.04166666666666574,0.9583333333333343,84549.08333333337,1798.9166666666267,67669.17684043074,40137.59793077427,27531.57890965647,2.735415,1.726417
2024-10-18,603003,5.2,5.37,5.37,5.16,43364.0,23058890.0,4.11,5.09,0.26,1.15,0.0,0.040000000000000036,0.20999999999999996,0.16999999999999993,0.0,0.1904761904761907,0.8095238095238093,39234.09523809524,4129.904761904767,63877.832626786,35336.572174925,28541.260451861002,2.755547,1.863634
2024-10-21,603003,5.55,5.16,5.64,5.1,211719.0,112268470.0,10.06,-3.91,-0.21,5.63,0.08999999999999986,0.0600000000000005,0.54,0.3899999999999997,0.16666666666666638,0.11111111111111202,0.7222222222222215,29405.416666666733,182313.58333333326,59281.510498770105,54933.5069960461,4348.003502724008,1.698353,1.841597
2024-10-22,603003,5.16,5.32,5.35,5.11,119690.0,62543463.0,4.65,3.1,0.16,3.18,0.02999999999999936,0.04999999999999982,0.23999999999999932,0.16000000000000014,0.12499999999999768,0.20833333333333318,0.6666666666666692,99741.66666666682,19948.333333333187,64676.197987823005,50268.81717435105,14407.380813471958,1.812279,1.837688
2024-10-23,603003,5.32,5.11,5.33,5.11,94146.0,48968272.0,4.14,-3.95,-0.21,2.5,0.009999999999999787,0.0,0.21999999999999975,0.20999999999999996,0.04545454545454454,0.0,0.9545454545454555,2139.6818181817753,92006.31818181822,56337.99583187084,55833.81730868,504.17852319083613,1.500599,1.792742
2024-10-24,603003,5.09,5.21,5.28,5.07,66881.0,34677410.0,4.11,1.96,0.1,1.78,0.07000000000000028,0.019999999999999574,0.20999999999999996,0.1200000000000001,0.33333333333333476,0.09523809523809322,0.5714285714285721,52549.35714285717,14331.642857142839,55832.84400666902,50300.194048475045,5532.6499581939715,1.516898,1.755963
2024-10-25,603003,5.18,5.47,5.47,5.18,93252.0,50480839.0,5.57,4.99,0.26,2.48,0.0,0.0,0.29000000000000004,0.29000000000000004,0.0,0.0,1.0,93252.0,0.0,60822.06480577982,43593.501508678375,17228.563297101442,1.386381,1.706686
2024-10-28,603003,5.68,5.74,5.74,5.47,93706.0,52780509.0,4.94,4.94,0.27,2.49,0.0,0.20999999999999996,0.27000000000000046,0.0600000000000005,0.0,0.7777777777777763,0.22222222222222368,57264.77777777785,36441.22222222215,60347.75986871289,42639.86427048421,17707.89559822868,2.314504,1.787728
2024-10-29,603003,5.59,5.45,5.6,5.45,78235.0,42887329.0,2.61,-5.05,-0.29,2.08,0.009999999999999787,0.0,0.14999999999999947,0.13999999999999968,0.06666666666666549,0.0,0.9333333333333346,2607.833333333287,75627.16666666672,52649.10299732895,47038.17125664188,5610.931740687069,2.761841,1.91761
2024-10-30,603003,5.18,5.18,5.27,5.18,40398.0,20949672.0,1.65,-4.95,-0.27,1.07,0.08999999999999986,0.0,0.08999999999999986,0.0,1.0,0.0,0.0,20199.0,20199.0,48322.42259768509,43459.615089089624,4862.807508595462,2.279813,1.965903
2024-10-31,603003,4.93,5.0,5.28,4.92,145988.0,73036381.0,6.95,-3.47,-0.18,3.88,0.28000000000000025,0.009999999999999787,0.3600000000000003,0.07000000000000028,0.7777777777777778,0.027777777777777162,0.19444444444444506,87187.27777777782,58800.722222222175,53504.40328836412,45505.096040173965,7999.3072481901545,1.487302,1.90209
2024-11-01,603003,4.86,4.79,4.89,4.75,143199.0,68436378.0,2.8,-4.2,-0.21,3.81,0.02999999999999936,0.040000000000000036,0.13999999999999968,0.07000000000000028,0.2142857142857102,0.28571428571428664,0.5000000000000032,35799.749999999774,107399.25000000023,51143.782849915544,53757.64990148413,-2613.867051568588,1.072396,1.791464
