date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,Upper_Wick,Lower_Wick,Spread,Body_Length,Percent_Upper_Wick,Percent_Lower_Wick,Percent_Body_Length,Buying_Volume,Selling_Volume,Cumulative_Buying_Volume,Cumulative_Selling_Volume,CVD,UDVR,UDVR_EMA
2024-09-02,002553,8.98,8.87,9.15,8.85,81965.0,73652885.25,3.32,-1.77,-0.16,3.27,0.16999999999999993,0.019999999999999574,0.3000000000000007,0.11000000000000121,0.5666666666666651,0.06666666666666508,0.3666666666666698,25955.583333333205,56009.416666666795,25955.583333333205,56009.416666666795,-30053.83333333359,0.0,0.0
2024-09-03,002553,8.87,9.01,9.08,8.82,67716.0,60851502.0,2.93,1.58,0.14,2.7,0.07000000000000028,0.049999999999998934,0.2599999999999998,0.14000000000000057,0.26923076923077055,0.19230769230768838,0.5384615384615411,52089.23076923085,15626.769230769141,29440.06965811956,50625.06367521378,-21184.99401709422,6771599999.999999,902880000.0
2024-09-04,002553,8.92,8.99,9.1,8.9,70449.0,63512218.0,2.22,-0.22,-0.02,2.81,0.10999999999999943,0.019999999999999574,0.1999999999999993,0.07000000000000028,0.5499999999999992,0.09999999999999823,0.35000000000000264,47553.0750000001,22895.92499999991,31855.137037036966,46927.845185185266,-15072.7081481483,0.961206,782496000.128161
2024-09-05,002553,8.97,9.07,9.15,8.94,60751.0,55053585.0,2.34,0.89,0.08,2.42,0.08000000000000007,0.030000000000001137,0.21000000000000085,0.09999999999999964,0.38095238095237977,0.14285714285714768,0.47619047619047256,44840.02380952371,15910.976190476302,33586.455273368534,42792.26265255741,-9205.807379188875,1.823546,678163200.354212
2024-09-06,002553,9.06,8.89,9.13,8.87,70974.0,63628367.9,2.87,-1.98,-0.18,2.83,0.07000000000000028,0.02000000000000135,0.26000000000000156,0.16999999999999993,0.2692307692307687,0.07692307692308166,0.6538461538461496,12283.961538461688,58690.038461538315,30746.122775380954,44911.96609375486,-14165.843318373907,0.908388,587741440.428102
2024-09-09,002553,8.81,8.89,8.96,8.7,47844.0,42435425.84,2.92,0.0,0.0,1.91,0.07000000000000028,0.11000000000000121,0.26000000000000156,0.08000000000000007,0.2692307692307687,0.4230769230769252,0.3076923076923061,31282.615384615347,16561.384615384653,30817.655123278873,41131.8885633055,-10314.23344002663,0.908388,509375915.158807
2024-09-10,002553,8.87,8.94,8.98,8.74,51083.0,45229704.14,2.7,0.56,0.05,2.04,0.040000000000000924,0.129999999999999,0.2400000000000002,0.07000000000000028,0.16666666666667038,0.5416666666666621,0.2916666666666676,32991.10416666669,18091.89583333331,31107.44832906392,38059.88953264255,-6952.44120357863,1.269595,441459126.640245
2024-09-11,002553,8.91,8.87,8.96,8.84,34433.0,30618872.0,1.34,-0.78,-0.07,1.37,0.05000000000000071,0.02999999999999936,0.120000000000001,0.040000000000000924,0.4166666666666691,0.2499999999999926,0.33333333333333826,11477.666666666582,22955.33333333342,28490.144107410943,36045.948706068,-7555.804598657054,1.021006,382597909.891014
2024-09-12,002553,8.92,8.74,8.96,8.71,47581.0,42050260.0,2.82,-1.47,-0.13,1.9,0.040000000000000924,0.02999999999999936,0.25,0.17999999999999972,0.1600000000000037,0.11999999999999744,0.7199999999999989,6661.340000000027,40919.659999999974,25579.63689308949,36695.77687859226,-11116.13998550277,0.803582,331584855.346023
2024-09-13,002553,8.73,8.56,8.77,8.55,54541.0,47024012.0,2.52,-2.06,-0.18,2.17,0.03999999999999915,0.009999999999999787,0.21999999999999886,0.16999999999999993,0.18181818181817888,0.04545454545454472,0.7727272727272764,6197.840909090809,48343.15909090919,22995.397428556334,38248.76117356785,-15253.363745011517,0.645914,287373541.386008
2024-09-18,002553,8.56,8.45,8.6,8.28,60848.0,51144233.0,3.74,-1.29,-0.11,2.43,0.03999999999999915,0.16999999999999993,0.3200000000000003,0.11000000000000121,0.12499999999999722,0.5312499999999993,0.34375000000000344,19965.749999999894,40882.25000000011,22591.444438082144,38599.89301709215,-16008.448579010008,0.529918,249057069.271863
2024-09-19,002553,8.53,8.65,8.68,8.43,52051.0,44714401.0,2.96,2.37,0.2,2.08,0.02999999999999936,0.09999999999999964,0.25,0.120000000000001,0.11999999999999744,0.3999999999999986,0.480000000000004,38517.74000000011,13533.259999999897,24714.95051300454,35257.67528147985,-10542.724768475313,0.68354,215849460.126753
2024-09-20,002553,8.64,8.53,8.66,8.49,40504.0,34685006.0,1.97,-1.39,-0.12,1.61,0.019999999999999574,0.03999999999999915,0.16999999999999993,0.11000000000000121,0.11764705882352695,0.2352941176470539,0.6470588235294191,7147.764705882204,33356.235294117796,22372.659072054896,35004.14994983158,-12631.490877776687,0.610553,187069532.19126
2024-09-23,002553,8.52,8.58,8.62,8.42,40237.0,34374513.22,2.34,0.59,0.05,1.6,0.03999999999999915,0.09999999999999964,0.1999999999999993,0.0600000000000005,0.19999999999999646,0.5,0.30000000000000354,26154.05000000007,14082.949999999928,22876.844529114253,32214.656623187362,-9337.81209407311,0.716627,162126927.994642
2024-09-24,002553,8.62,8.79,8.79,8.5,80724.0,70122257.0,3.38,2.45,0.21,3.22,0.0,0.11999999999999922,0.28999999999999915,0.16999999999999993,0.0,0.41379310344827436,0.5862068965517256,64022.48275862075,16701.51724137925,28362.929626381785,30146.23803894628,-1783.3084125644964,0.929433,140510004.385948
2024-09-25,002553,8.82,8.94,9.08,8.82,114306.0,102631851.0,2.96,1.71,0.15,4.56,0.14000000000000057,0.0,0.2599999999999998,0.11999999999999922,0.5384615384615411,0.0,0.4615384615384589,83531.30769230754,30774.692307692458,35718.71336850522,30230.031941445774,5488.681427059444,1.052255,121775337.274789
2024-09-26,002553,8.88,9.16,9.18,8.84,129290.0,117588243.79,3.8,2.46,0.22,5.16,0.019999999999999574,0.040000000000000924,0.33999999999999986,0.27999999999999936,0.05882352941176348,0.11764705882353217,0.8235294117647044,117882.05882352933,11407.941176470687,46673.82609584177,27720.419839449096,18953.40625639267,1.710827,105538625.86626
2024-09-27,002553,9.26,9.6,9.74,9.23,171341.0,162290814.94,5.57,4.8,0.44,6.83,0.14000000000000057,0.02999999999999936,0.5099999999999998,0.33999999999999986,0.2745098039215699,0.05882352941176348,0.6666666666666666,142784.16666666666,28556.833333333336,59488.53817195175,27831.941638633663,31656.59653331809,2.068861,91466809.35994
2024-09-30,002553,10.02,10.47,10.54,9.7,259572.0,263813452.0,8.75,9.06,0.87,10.35,0.06999999999999851,0.3200000000000003,0.8399999999999999,0.45000000000000107,0.08333333333333157,0.3809523809523814,0.535714285714287,199314.21428571444,60257.78571428554,78131.96165378678,32155.387515387247,45976.574138399534,3.777123,79271235.282231
2024-10-08,002553,11.52,11.07,11.52,10.18,369666.0,402813200.29,12.8,5.73,0.6,14.74,0.0,0.8900000000000006,1.3399999999999999,0.4499999999999993,0.0,0.6641791044776124,0.3358208955223876,122762.21641791053,246903.78358208947,84082.66228900329,60788.50699094755,23294.15529805574,5.330949,68701737.955394
2024-10-09,002553,10.53,9.96,10.6,9.96,227476.0,233239612.16,5.78,-10.03,-1.11,9.07,0.07000000000000028,0.0,0.6399999999999988,0.5699999999999985,0.10937500000000065,0.0,0.8906249999999993,12440.093750000075,215035.9062499999,74530.3198171362,81354.82689215454,-6824.507075018337,2.615452,59541506.576735
2024-10-10,002553,9.99,9.98,10.25,9.82,125562.0,125975718.56,4.32,0.2,0.02,5.01,0.2599999999999998,0.16000000000000014,0.4299999999999997,0.009999999999999787,0.6046511627906975,0.3720930232558145,0.023255813953487893,61320.976744186075,64241.02325581392,72769.07407407618,79072.98640730913,-6303.912333232947,3.115788,51602639.448609
2024-10-11,002553,9.97,9.46,9.97,9.35,113261.0,108628356.0,6.21,-5.21,-0.52,4.52,0.0,0.11000000000000121,0.620000000000001,0.5099999999999998,0.0,0.17741935483871135,0.8225806451612887,10047.346774193644,103213.65322580637,64406.17710075851,82291.74198310876,-17885.56488235025,2.703721,44722287.882624
2024-10-14,002553,9.49,9.84,9.85,9.4,111641.0,107989664.0,4.76,4.02,0.38,4.45,0.009999999999999787,0.08999999999999986,0.4499999999999993,0.34999999999999964,0.022222222222221782,0.2,0.7777777777777782,99236.44444444448,12404.555555555531,69050.2127465833,72973.450459435,-3923.2377128516964,3.289813,38759316.603582
2024-10-15,002553,9.8,9.6,9.9,9.6,91983.0,89572617.0,3.05,-2.44,-0.24,3.67,0.09999999999999964,0.0,0.3000000000000007,0.20000000000000107,0.33333333333333137,0.0,0.6666666666666686,15330.499999999909,76652.5000000001,61887.58438037219,73463.99039817702,-11576.406017804831,3.073365,33591408.132887
2024-10-16,002553,9.42,9.56,9.69,9.41,59052.0,56465707.0,2.92,-0.42,-0.04,2.35,0.129999999999999,0.009999999999999787,0.27999999999999936,0.14000000000000057,0.4642857142857118,0.03571428571428503,0.5000000000000032,44289.0000000001,14762.999999999907,59541.10646298924,65637.19167842007,-6096.08521543083,2.634609,29112554.06645
2024-10-17,002553,9.57,9.51,9.72,9.48,63764.0,61212443.0,2.51,-0.52,-0.05,2.54,0.15000000000000036,0.02999999999999936,0.2400000000000002,0.0600000000000005,0.6250000000000009,0.12499999999999722,0.25000000000000183,23911.499999999938,39852.50000000006,54790.492267924004,62199.23278796407,-7408.740520040068,2.524299,25230880.527496
2024-10-18,002553,9.45,9.76,9.88,9.43,122259.0,118806277.24,4.73,2.63,0.25,4.87,0.120000000000001,0.019999999999999574,0.45000000000000107,0.3100000000000005,0.2666666666666683,0.04444444444444339,0.6888888888888883,103240.93333333329,19018.066666666702,61250.55107664524,56441.74397179109,4808.807104854153,2.671944,21866763.480089
2024-10-21,002553,9.8,9.8,9.94,9.73,124876.0,122722407.99,2.15,0.41,0.04,4.98,0.1399999999999988,0.07000000000000028,0.20999999999999908,0.0,0.6666666666666639,0.33333333333333615,0.0,62438.0,62438.0,61408.87759975921,57241.24477555228,4167.6328242069285,2.75142,18951195.382933
2024-10-22,002553,9.8,10.04,10.05,9.72,142135.0,141497715.9,3.37,2.45,0.24,5.67,0.010000000000001563,0.08000000000000007,0.33000000000000007,0.23999999999999844,0.030303030303035033,0.2424242424242426,0.7272727272727224,122752.9545454542,19382.045454545805,69588.08785918521,52193.35153275142,17394.73632643379,2.801514,16424369.705411
2024-10-23,002553,10.11,10.02,10.14,9.9,121978.0,121942354.04,2.39,-0.2,-0.02,4.86,0.030000000000001137,0.11999999999999922,0.2400000000000002,0.08999999999999986,0.12500000000000464,0.4999999999999963,0.37499999999999906,38118.12500000005,83859.87499999994,65392.092811293856,56415.55466171789,8976.538149575965,2.106306,14234454.02553
2024-10-24,002553,9.92,9.93,10.07,9.79,99897.0,99075596.0,2.79,-0.9,-0.09,3.98,0.14000000000000057,0.13000000000000078,0.28000000000000114,0.009999999999999787,0.5,0.4642857142857152,0.03571428571428481,51732.37499999995,48164.625000000044,63570.79710312134,55315.43070682218,8255.366396299156,1.615247,12336527.037492
2024-10-25,002553,9.93,10.07,10.09,9.93,110569.0,110937641.0,1.61,1.41,0.14,4.41,0.019999999999999574,0.0,0.16000000000000014,0.14000000000000057,0.12499999999999722,0.0,0.8750000000000028,103658.43750000015,6910.562499999846,68915.81582270518,48861.44827924587,20054.367543459302,1.423582,10691656.955638
2024-10-28,002553,10.1,10.34,10.34,10.03,129138.0,131861187.16,3.08,2.68,0.27,5.15,0.0,0.07000000000000028,0.3100000000000005,0.2400000000000002,0.0,0.22580645161290377,0.7741935483870962,114557.90322580641,14580.096774193584,75001.42747645201,44290.60141190557,30710.82606454644,1.114185,9266102.843444
