date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,Upper_Wick,Lower_Wick,Spread,Body_Length,Percent_Upper_Wick,Percent_Lower_Wick,Percent_Body_Length,Buying_Volume,Selling_Volume,Cumulative_Buying_Volume,Cumulative_Selling_Volume,CVD,UDVR,UDVR_EMA
2024-09-02,002110,2.68,2.65,2.7,2.65,77263.0,20605556.7,1.85,-1.85,-0.05,0.32,0.020000000000000018,0.0,0.050000000000000266,0.03000000000000025,0.39999999999999825,0.0,0.6000000000000018,15452.599999999933,61810.400000000074,15452.599999999933,61810.400000000074,-46357.80000000014,0.0,0.0
2024-09-03,002110,2.64,2.63,2.66,2.62,66010.0,17402589.23,1.51,-0.75,-0.02,0.27,0.020000000000000018,0.009999999999999787,0.040000000000000036,0.010000000000000231,0.5,0.24999999999999445,0.25000000000000555,24753.749999999818,41256.25000000018,16692.75333333325,59069.84666666676,-42377.09333333351,0.0,0.0
2024-09-04,002110,2.61,2.6,2.64,2.6,63812.0,16694876.0,1.52,-1.14,-0.03,0.26,0.03000000000000025,0.0,0.040000000000000036,0.009999999999999787,0.7500000000000056,0.0,0.24999999999999445,23929.50000000018,39882.499999999825,17657.65288888884,56511.53377777783,-38853.88088888899,0.0,0.0
2024-09-05,002110,2.6,2.63,2.63,2.6,46884.0,12268829.5,1.15,1.15,0.03,0.19,0.0,0.0,0.029999999999999805,0.029999999999999805,0.0,0.0,1.0,46884.0,0.0,21554.499170370327,48976.66260740746,-27422.163437037132,0.361141,0.048152
2024-09-06,002110,2.61,2.59,2.63,2.58,49774.0,12957324.0,1.9,-1.52,-0.04,0.2,0.020000000000000018,0.009999999999999787,0.04999999999999982,0.020000000000000018,0.4000000000000018,0.19999999999999646,0.4000000000000018,14932.199999999959,34841.80000000005,20671.52594765428,47092.01425975314,-26420.488312098856,0.261053,0.076539
2024-09-09,002110,2.57,2.54,2.58,2.52,74646.0,19023466.37,2.32,-1.93,-0.05,0.31,0.010000000000000231,0.020000000000000018,0.06000000000000005,0.029999999999999805,0.16666666666667038,0.3333333333333333,0.4999999999999963,18661.50000000014,55984.49999999986,20403.522487967064,48277.679025119374,-27874.15653715231,0.184407,0.090921
2024-09-10,002110,2.54,2.55,2.57,2.51,63445.0,16114951.24,2.36,0.39,0.01,0.26,0.020000000000000018,0.03000000000000025,0.06000000000000005,0.009999999999999787,0.3333333333333333,0.5000000000000037,0.16666666666666297,37009.58333333322,26435.416666666784,22617.663934015884,45365.3773773257,-22747.713443309814,0.433953,0.136659
2024-09-11,002110,2.53,2.52,2.55,2.51,44565.0,11278458.24,1.57,-1.18,-0.03,0.18,0.020000000000000018,0.010000000000000231,0.040000000000000036,0.009999999999999787,0.5,0.25000000000000555,0.24999999999999445,16711.875000000124,27853.124999999876,21830.225409480452,43030.41039368226,-21200.184984201805,0.369232,0.167669
2024-09-12,002110,2.52,2.55,2.57,2.51,68656.0,17524845.15,2.38,1.19,0.03,0.28,0.020000000000000018,0.010000000000000231,0.06000000000000005,0.029999999999999805,0.3333333333333333,0.16666666666667038,0.4999999999999963,51491.99999999987,17164.000000000127,25785.128688216377,39581.555674524636,-13796.426986308259,0.598999,0.225179
2024-09-13,002110,2.55,2.58,2.62,2.55,73324.0,18976632.64,2.75,1.18,0.03,0.3,0.040000000000000036,0.0,0.07000000000000028,0.03000000000000025,0.5714285714285696,0.0,0.4285714285714304,52374.28571428578,20949.71428571422,29330.34962502563,37097.31015601658,-7766.960530990953,0.844388,0.307741
2024-09-18,002110,2.58,2.57,2.6,2.51,78567.0,20035093.0,3.49,-0.39,-0.01,0.32,0.020000000000000018,0.06000000000000005,0.0900000000000003,0.010000000000000231,0.22222222222222168,0.6666666666666651,0.1111111111111133,34918.666666666584,43648.33333333342,30075.45856391109,37970.77991299216,-7895.321349081074,0.668591,0.355854
2024-09-19,002110,2.56,2.61,2.63,2.56,96955.0,25213444.9,2.72,1.56,0.04,0.4,0.020000000000000018,0.0,0.06999999999999984,0.04999999999999982,0.28571428571428664,0.0,0.7142857142857134,83104.28571428568,13850.71428571433,37145.9688506277,34754.77116268845,2391.1976879392532,0.925512,0.431808
2024-09-20,002110,2.6,2.61,2.63,2.59,60946.0,15920834.0,1.53,0.0,0.0,0.25,0.020000000000000018,0.010000000000000231,0.040000000000000036,0.009999999999999787,0.5,0.25000000000000555,0.24999999999999445,38091.24999999983,22854.750000000167,37272.00633721065,33168.10167433001,4103.904662880639,0.925512,0.497635
2024-09-23,002110,2.61,2.63,2.66,2.59,83848.0,21989253.0,2.68,0.77,0.02,0.35,0.03000000000000025,0.020000000000000018,0.07000000000000028,0.020000000000000018,0.4285714285714304,0.2857142857142848,0.2857142857142848,53902.285714285674,29945.714285714323,39489.37692082066,32738.450022514586,6750.926898306072,1.1477,0.584311
2024-09-24,002110,2.64,2.89,2.89,2.64,412569.0,116170788.6,9.51,9.89,0.26,1.7,0.0,0.0,0.25,0.25,0.0,0.0,1.0,412569.0,0.0,89233.32666471123,28373.323352845975,60860.00331186526,2.240963,0.805198
2024-09-25,002110,3.04,3.12,3.18,3.03,795266.0,248492749.66,5.19,7.96,0.23,3.27,0.06000000000000005,0.010000000000000231,0.15000000000000036,0.08000000000000007,0.3999999999999994,0.06666666666666805,0.5333333333333325,609703.933333333,185562.06666666697,158629.4075538608,49331.82246135544,109297.58509250535,5.270189,1.40053
2024-09-26,002110,3.1,3.31,3.31,3.06,744330.0,239415573.08,8.01,6.09,0.19,3.06,0.0,0.040000000000000036,0.25,0.20999999999999996,0.0,0.16000000000000014,0.8399999999999999,684783.6,59546.40000000005,228783.2998800127,50693.76613317472,178089.533746838,9.635458,2.49852
2024-09-27,002110,3.31,3.29,3.36,3.18,645429.0,210834965.91,5.44,-0.6,-0.02,2.66,0.04999999999999982,0.10999999999999988,0.17999999999999972,0.020000000000000018,0.27777777777777724,0.6111111111111114,0.11111111111111138,286857.33333333326,358571.66666666674,236526.50434045546,91744.15287097366,144782.3514694818,2.618637,2.514536
2024-09-30,002110,3.5,3.59,3.62,3.36,697669.0,245979642.99,7.9,9.12,0.3,2.87,0.03000000000000025,0.14000000000000012,0.26000000000000023,0.08999999999999986,0.11538461538461624,0.5384615384615384,0.3461538461538453,469584.9038461536,228084.09615384642,267600.95760788186,109922.8119753567,157678.14563252515,3.600613,2.659346
2024-10-08,002110,3.95,3.63,3.95,3.48,800801.0,296080691.37,13.09,1.11,0.04,3.3,0.0,0.1499999999999999,0.4700000000000002,0.3200000000000003,0.0,0.31914893617021245,0.6808510638297876,127787.39361702115,673013.6063829788,248959.1490757671,185001.58456303965,63957.56451272746,4.992269,2.970403
2024-10-09,002110,3.55,3.27,3.55,3.27,492091.0,164729474.11,7.71,-9.92,-0.36,2.03,0.0,0.0,0.2799999999999998,0.2799999999999998,0.0,0.0,1.0,0.0,492091.0,215764.59586566483,225946.83995463437,-10182.244088969543,2.993227,2.973446
2024-10-10,002110,3.25,3.27,3.39,3.15,368504.0,120657087.76,7.34,0.0,0.0,1.52,0.1200000000000001,0.10000000000000009,0.2400000000000002,0.020000000000000018,0.5,0.4166666666666667,0.08333333333333333,199606.33333333337,168897.6666666667,213610.16086135397,218340.28351623868,-4730.122654884704,3.102918,2.990709
2024-10-11,002110,3.28,3.21,3.34,3.16,231078.0,75113688.79,5.5,-1.83,-0.06,0.95,0.06000000000000005,0.04999999999999982,0.17999999999999972,0.06999999999999984,0.33333333333333415,0.27777777777777724,0.3888888888888886,70607.1666666667,160470.8333333333,194543.094968729,210624.35682518466,-16081.261856455647,2.560014,2.933283
2024-10-14,002110,3.24,3.3,3.31,3.21,230192.0,75237629.17,3.12,2.8,0.09,0.95,0.010000000000000231,0.03000000000000025,0.10000000000000009,0.05999999999999961,0.10000000000000223,0.3000000000000022,0.5999999999999955,184153.5999999995,46038.40000000051,193157.82897289842,188679.5625818268,4478.2663910716365,2.66841,2.897966
2024-10-15,002110,3.27,3.21,3.31,3.2,178765.0,58132030.37,3.33,-2.73,-0.09,0.74,0.040000000000000036,0.009999999999999787,0.10999999999999988,0.06000000000000005,0.36363636363636437,0.09090909090908908,0.5454545454545465,40628.409090908994,138136.590909091,172820.57298863315,181940.49969212868,-9119.926703495526,2.49562,2.84432
2024-10-16,002110,3.18,3.26,3.29,3.16,216791.0,70496950.98,4.05,1.56,0.05,0.89,0.03000000000000025,0.020000000000000018,0.1299999999999999,0.07999999999999963,0.23076923076923286,0.1538461538461541,0.615384615384613,175100.4230769228,41690.57692307718,173124.5530004051,163240.5099895885,9884.043010816618,2.573065,2.808153
