date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,Upper_Wick,Lower_Wick,Spread,Body_Length,Percent_Upper_Wick,Percent_Lower_Wick,Percent_Body_Length,Buying_Volume,Selling_Volume,Cumulative_Buying_Volume,Cumulative_Selling_Volume,CVD,UDVR,UDVR_EMA
2024-09-02,688306,3.96,3.92,3.98,3.89,59854.0,23495434.0,2.27,-1.01,-0.04,1.28,0.020000000000000018,0.029999999999999805,0.08999999999999986,0.040000000000000036,0.22222222222222276,0.3333333333333317,0.44444444444444553,16626.11111111108,43227.88888888892,16626.11111111108,43227.88888888892,-26601.77777777784,0.0,0.0
2024-09-03,688306,3.96,3.94,4.0,3.9,37769.0,14955334.0,2.55,0.51,0.02,0.81,0.040000000000000036,0.040000000000000036,0.10000000000000009,0.020000000000000018,0.4,0.4,0.2,15107.6,22661.400000000005,16423.64296296294,40485.6903703704,-24062.047407407463,3776900000.0,503586666.666667
2024-09-04,688306,3.94,3.91,3.98,3.88,45142.0,17738371.0,2.54,-0.76,-0.03,0.96,0.040000000000000036,0.03000000000000025,0.10000000000000009,0.029999999999999805,0.4,0.3000000000000022,0.29999999999999777,15799.70000000005,29342.299999999945,16340.450567901222,38999.904987654336,-22659.454419753114,0.836671,436441777.889334
2024-09-05,688306,3.93,3.94,3.96,3.91,35922.0,14131789.0,1.28,0.77,0.03,0.77,0.020000000000000018,0.020000000000000018,0.04999999999999982,0.009999999999999787,0.4000000000000018,0.4000000000000018,0.19999999999999646,21553.19999999994,14368.800000000065,17035.483825514384,35715.7576559671,-18680.273830452716,1.632427,378249541.05508
2024-09-06,688306,3.92,3.88,4.04,3.87,48037.0,18875361.0,4.31,-1.52,-0.06,1.03,0.1200000000000001,0.009999999999999787,0.16999999999999993,0.040000000000000036,0.7058823529411774,0.05882352941176348,0.23529411764705913,18367.08823529411,29669.91176470589,17213.031080151683,34909.64487046561,-17696.613790313924,0.790854,327816269.01985
2024-09-09,688306,3.85,3.81,3.87,3.77,47650.0,18177290.0,2.58,-1.8,-0.07,1.02,0.020000000000000018,0.040000000000000036,0.10000000000000009,0.040000000000000036,0.2,0.4,0.4,14295.000000000002,33355.0,16823.960269464795,34702.35888773686,-17878.398618272066,0.523266,284107433.220305
2024-09-10,688306,3.82,3.85,3.85,3.76,33642.0,12777349.0,2.36,1.05,0.04,0.72,0.0,0.06000000000000005,0.0900000000000003,0.03000000000000025,0.0,0.6666666666666651,0.333333333333335,22428.00000000003,11213.999999999973,17571.165566869495,31570.577702705275,-13999.41213583578,0.762151,246226442.225885
2024-09-11,688306,3.85,3.79,3.85,3.76,30466.0,11574444.0,2.34,-1.56,-0.06,0.65,0.0,0.03000000000000025,0.0900000000000003,0.06000000000000005,0.0,0.333333333333335,0.6666666666666651,5077.6666666666915,25388.33333333331,15905.365713509122,30746.27845345568,-14840.91273994656,0.626597,213396250.012646
2024-09-12,688306,3.81,3.77,3.84,3.74,29765.0,11335623.0,2.64,-0.53,-0.02,0.64,0.029999999999999805,0.029999999999999805,0.09999999999999964,0.040000000000000036,0.2999999999999991,0.2999999999999991,0.4000000000000018,8929.499999999973,20835.500000000025,14975.250285041237,29424.84132632826,-14449.591041287023,0.533836,184943416.748805
2024-09-13,688306,3.8,3.73,3.8,3.72,30323.0,11362124.0,2.12,-1.06,-0.04,0.65,0.0,0.009999999999999787,0.07999999999999963,0.06999999999999984,0.0,0.12499999999999792,0.8750000000000021,1895.1874999999684,28427.812500000033,13231.2419137024,29291.904149484497,-16060.662235782096,0.463876,160284294.577481
