date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率,Upper_Wick,Lower_Wick,Spread,Body_Length,Percent_Upper_Wick,Percent_Lower_Wick,Percent_Body_Length,Buying_Volume,Selling_Volume,Cumulative_Buying_Volume,Cumulative_Selling_Volume,CVD,UDVR,UDVR_EMA
2024-09-02,300148,2.76,2.69,2.8,2.69,524579.0,143439815.0,3.96,-3.24,-0.09,6.54,0.040000000000000036,0.0,0.10999999999999988,0.06999999999999984,0.36363636363636437,0.0,0.6363636363636356,95378.00000000019,429200.99999999977,95378.00000000019,429200.99999999977,-333822.9999999996,0.0,0.0
2024-09-03,300148,2.71,2.76,2.8,2.7,463397.0,127764129.0,3.72,2.6,0.07,5.78,0.040000000000000036,0.009999999999999787,0.09999999999999964,0.04999999999999982,0.4000000000000018,0.09999999999999823,0.5,347547.75,115849.25,129000.63333333349,387420.7666666665,-258420.133333333,46339700000.0,6178626666.666667
2024-09-04,300148,2.77,2.71,2.79,2.69,337817.0,92307075.0,3.62,-1.81,-0.05,4.21,0.020000000000000018,0.020000000000000018,0.10000000000000009,0.06000000000000005,0.2,0.2,0.6,67563.40000000001,270253.60000000003,120809.00222222236,371798.47777777765,-250989.47555555528,1.37174,5354809777.960677
2024-09-05,300148,2.71,2.81,2.83,2.7,504491.0,140470001.0,4.8,3.69,0.1,6.29,0.020000000000000018,0.009999999999999787,0.1299999999999999,0.10000000000000009,0.1538461538461541,0.07692307692307535,0.7692307692307705,446280.5000000003,58210.499999999665,164205.20192592609,329986.74740740727,-165781.54548148118,2.865125,4640835141.28127
2024-09-06,300148,2.8,2.74,2.81,2.73,327284.0,90373240.0,2.85,-2.49,-0.07,4.08,0.010000000000000231,0.010000000000000231,0.08000000000000007,0.05999999999999961,0.12500000000000278,0.12500000000000278,0.7499999999999944,40910.50000000091,286373.49999999907,147765.90833580273,324171.6477530862,-176405.73941728345,1.45525,4022057122.6378
2024-09-09,300148,2.71,2.76,2.8,2.7,273829.0,75545611.0,3.65,0.73,0.02,3.42,0.040000000000000036,0.009999999999999787,0.09999999999999964,0.04999999999999982,0.4000000000000018,0.09999999999999823,0.5,205371.75,68457.25,155446.68722436237,290076.39471934136,-134629.707494979,1.86696,3485782839.868356
2024-09-10,300148,2.77,2.83,2.85,2.7,363434.0,100925539.0,5.43,2.54,0.07,4.53,0.020000000000000018,0.06999999999999984,0.1499999999999999,0.06000000000000005,0.13333333333333353,0.4666666666666659,0.4000000000000006,254403.8000000001,109030.1999999999,168640.96892778075,265936.90209009586,-97295.93316231511,2.413394,3021011794.87436
2024-09-11,300148,2.81,2.78,2.82,2.74,269773.0,74800390.0,2.83,-1.77,-0.05,3.37,0.009999999999999787,0.03999999999999959,0.07999999999999963,0.03000000000000025,0.12499999999999792,0.4999999999999972,0.3750000000000049,84304.06249999935,185468.93750000067,157396.04807074324,255207.84014474985,-97811.7920740066,1.71697,2618210222.453376
2024-09-12,300148,2.79,2.77,2.82,2.75,264639.0,73308038.0,2.52,-0.36,-0.01,3.3,0.029999999999999805,0.020000000000000018,0.06999999999999984,0.020000000000000018,0.42857142857142677,0.28571428571428664,0.28571428571428664,94513.92857142845,170125.07142857157,149011.76547083462,243863.47098259276,-94851.70551175813,1.338169,2269115526.304682
2024-09-13,300148,2.76,2.7,2.78,2.69,256621.0,69939792.0,3.25,-2.53,-0.07,3.2,0.020000000000000018,0.010000000000000231,0.08999999999999986,0.05999999999999961,0.22222222222222276,0.11111111111111385,0.6666666666666634,42770.166666667086,213850.8333333329,134846.21896361228,239861.78596269144,-105015.56699907916,1.102337,1966566789.611035
2024-09-18,300148,2.7,2.64,2.72,2.59,253265.0,66875141.0,4.81,-2.22,-0.06,3.16,0.020000000000000018,0.050000000000000266,0.13000000000000034,0.06000000000000005,0.15384615384615358,0.3846153846153857,0.46153846153846073,68186.73076923087,185078.26923076913,125958.28720436143,232557.31706510182,-106599.02986074038,0.939015,1704357884.454766
2024-09-19,300148,2.66,2.71,2.73,2.63,246919.0,66541942.0,3.79,2.65,0.07,3.08,0.020000000000000018,0.03000000000000025,0.10000000000000009,0.04999999999999982,0.2,0.3000000000000022,0.4999999999999978,185189.24999999974,61729.75000000028,133855.74891044653,209780.3081230883,-75924.55921264176,1.083463,1477110166.671926
2024-09-20,300148,2.69,2.71,2.73,2.68,208250.0,56278642.0,1.85,0.0,0.0,2.6,0.020000000000000018,0.009999999999999787,0.04999999999999982,0.020000000000000018,0.4000000000000018,0.19999999999999646,0.4000000000000018,145775.0000000002,62474.999999999825,135444.9823890537,190139.6003733432,-54694.61798428948,1.083463,1280162144.593464
2024-09-23,300148,2.71,2.72,2.76,2.7,230277.0,62910970.0,2.21,0.37,0.01,2.87,0.03999999999999959,0.009999999999999787,0.05999999999999961,0.010000000000000231,0.6666666666666642,0.1666666666666642,0.1666666666666716,134328.25000000058,95948.74999999943,135296.08473717998,177580.82032356402,-42284.73558638405,1.218175,1109473858.810092
2024-09-24,300148,2.72,2.8,2.81,2.7,366727.0,101495448.0,4.04,2.94,0.08,4.57,0.010000000000000231,0.020000000000000018,0.10999999999999988,0.07999999999999963,0.0909090909090931,0.18181818181818218,0.7272727272727247,316718.7727272723,50008.22727272774,159485.7764691923,160571.1412501192,-1085.3647809269023,1.432711,961544011.159775
2024-09-25,300148,2.82,2.9,2.99,2.8,598237.0,174048228.0,6.79,3.57,0.1,7.46,0.0900000000000003,0.020000000000000018,0.1900000000000004,0.08000000000000007,0.47368421052631643,0.10526315789473673,0.4210526315789469,425063.13157894724,173173.86842105276,194896.0904838263,162251.50487291033,32644.585610915965,1.511592,833338143.206684
2024-09-26,300148,2.91,2.95,2.97,2.9,497665.0,146155971.0,2.41,1.72,0.05,6.21,0.020000000000000018,0.010000000000000231,0.07000000000000028,0.040000000000000036,0.2857142857142848,0.14285714285714557,0.5714285714285696,391022.49999999953,106642.50000000045,221046.27841931608,154836.97088985567,66209.3075294604,2.246733,722226391.07869
